1	2	3	4	5	6	7	8	9	10
OTC	6.276774	6.156628	6.356845	6.102706	6.104341	6.131432	6.314679	6.229195	6.142782	6.220911
SLC22A1	6.155801	6.041531	6.164302	6.463814	6.386041	6.509888	6.362759	6.203282	6.172283	6.158804
FSCN2	6.136477	6.219185	6.181937	6.30844	6.421931	6.272465	6.188225	6.14452	6.331446	6.293384
CEACAM4	6.53836	6.392617	6.66861	6.437535	7.010045	6.371789	6.68593	6.393074	6.831157	6.326871
ALOX12	6.540443	7.338821	6.755638	6.567787	6.525854	6.82949	6.881381	7.396615	7.344595	6.868374
CETN1	6.670601	6.736272	6.787458	6.507522	6.761081	6.572396	6.599074	6.589743	6.645996	6.70838
GABRA3	6.427617	7.244546	6.342196	6.38578	6.191815	6.386026	6.401949	6.411338	6.088653	6.509235
SLC9A3	6.404083	6.407057	6.498394	6.421221	6.338948	6.48389	6.48077	6.556658	6.502175	6.409446
SPINK4	6.568369	6.580293	6.679644	6.506531	6.696947	6.533967	6.437224	6.5243	6.72701	6.596635
GSTTP1	6.734501	6.637655	6.911157	6.742602	6.796389	6.82736	6.881971	6.836034	6.834939	6.541715
F9	6.167227	6.140596	6.001054	6.225787	6.088259	6.105127	6.162612	6.113729	6.147836	6.254029
ZNF643	6.889675	6.756649	6.686929	7.302708	6.546471	6.844821	6.589054	6.583295	7.106653	6.322847
ART4	6.107039	6.143665	6.16008	6.343437	6.086642	6.113327	6.38705	6.071169	6.276727	6.185745
F2RL3	6.536648	6.328199	6.435741	6.453181	6.556725	6.373578	6.365026	6.368375	6.419823	6.416986
PLA2G10	7.212228	6.893641	6.99314	6.783848	6.998407	6.942759	7.046318	6.79072	6.750128	6.983829
AANAT	6.076248	5.992926	6.120843	6.178715	6.362148	6.137829	6.177488	6.122475	6.282423	6.046902
HIST1H2BN	6.53373	6.16002	6.877144	6.454393	7.06353	6.30348	6.561338	6.348554	7.18989	6.526905
RFPL2	6.810864	6.886688	6.733868	6.705076	6.875105	6.771955	6.918064	6.893149	6.949187	6.823208
PRKACG	6.692144	6.465342	6.58898	6.622459	6.531279	6.490631	6.581139	6.616687	6.470518	6.618808
KLRAP1	6.031213	6.51804	5.997379	6.121288	5.961473	5.988938	6.165616	6.244388	6.227564	6.01266
KCNA3	6.728222	6.502986	6.926466	6.920617	7.982621	6.549557	6.84542	6.519583	6.54899	6.480752
LHCGR	5.762469	5.772935	5.845702	5.776529	5.941757	5.667452	5.758625	5.7764	5.78716	5.846386
C4orf6	6.170267	6.119643	6.147593	5.986333	6.055999	6.084106	6.076326	6.132258	6.155718	6.208527
UGT2B17	5.875541	5.753788	6.377213	5.959205	5.599531	5.89809	6.230616	6.064221	5.939138	5.914047
KCNA4	6.294506	6.219331	6.251531	6.165895	6.259782	6.150972	6.226565	6.162809	6.304366	6.229688
SIX6	6.179821	6.160487	6.147764	6.111578	6.172486	6.127966	6.176492	6.217447	6.346303	6.206167
MEP1B	6.425318	6.357768	6.465968	6.291428	6.596488	6.376428	6.319002	6.277379	6.373954	6.38092
INE1	7.069669	7.061846	7.115798	7.059633	6.898774	7.156585	7.162663	7.128747	7.128518	6.984835
MBL2	5.971159	5.8481	5.90971	5.940044	6.123799	5.962299	5.921973	5.894139	6.00543	5.955816
DSCR4	6.722177	6.724178	6.725017	6.725688	6.815652	6.630025	6.776936	6.798185	7.079156	6.621501
LINC00483	5.994819	5.977292	6.081576	6.138098	5.924138	6.084284	5.87678	5.998598	5.977637	5.967736
FEV	6.436499	6.466501	6.580087	6.519437	6.353045	6.606774	6.657583	6.603982	6.825567	6.430178
CNGA3	5.89563	5.852501	5.879811	5.992111	6.113278	5.76965	5.753519	5.799008	5.910268	5.777068
APOF	6.013553	6.02409	6.01424	6.015604	6.003801	6.071041	5.98353	5.997573	6.071877	5.965878
DEFA4	6.17043	6.189603	6.232481	6.218773	6.416319	6.410469	6.252323	6.327918	6.305752	6.265265
CD300C	6.485706	6.448575	6.862311	6.758089	6.810112	6.563693	6.827294	6.571244	6.937584	6.365707
CHRNE	6.385979	6.558096	6.313441	6.573131	6.408214	6.533042	6.547852	6.575976	6.49183	6.437869
CDR1	5.835061	5.840932	5.938172	5.891389	5.990701	5.914737	5.956384	5.794589	6.006199	5.889805
MYOG	6.179998	6.135859	6.180574	6.014031	6.171392	6.105061	6.085389	6.09051	6.338426	6.11464
RPL23AP32	7.479723	7.148978	6.772878	7.313393	7.815376	7.092711	7.080629	7.577679	7.094254	7.492588
FLJ14107	6.879319	6.613413	6.656819	6.622001	6.756918	6.788373	6.723583	6.810738	6.778627	6.777294
SLC17A3	6.374447	6.45498	6.637537	6.401769	6.47388	6.453289	6.420696	6.336346	6.561279	6.436603
SGCG	6.307142	7.085877	6.27628	6.287367	6.58895	6.082702	6.272037	6.159523	6.061734	6.206989
ZNF45	6.80331	6.766072	6.518871	6.715383	6.669817	7.58587	6.769146	6.759159	6.293813	6.656793
TRAPPC8	9.290166	10.539046	8.83653	10.505188	9.57253	8.755783	10.364004	10.554942	9.845179	9.881234
TCF15	6.41326	6.485203	6.660099	6.503791	6.365445	6.409003	6.542937	6.827461	6.407064	6.266191
DOC2B	7.036566	6.839921	6.97799	6.80734	6.984457	6.899115	7.014324	6.96142	7.297778	6.933978
CD226	6.170249	6.030549	6.221781	6.532912	6.404013	6.117191	6.288848	6.053325	6.112208	5.860229
HAS1	6.866798	6.672329	7.262422	6.896448	7.206516	6.761798	6.877102	6.748781	7.05635	6.71573
CASQ2	6.690249	6.824889	6.685972	6.440356	6.97088	6.469066	6.564474	6.641663	6.668726	6.908449
DSC1	6.010349	6.411169	6.194199	7.425386	5.880536	5.992214	6.276506	7.191961	6.065311	7.24471
MAGEA1	6.565005	9.124694	7.102925	8.068216	6.157879	7.059191	6.684395	9.138529	7.052939	6.534832
ALOX15	6.24991	6.410816	6.488011	6.224637	6.442934	6.209245	6.903515	6.123505	6.345096	6.158315
PZP	6.730364	6.651784	6.942834	6.860491	7.652165	6.638014	6.785815	6.747078	6.652231	6.777606
NMBR	6.024406	6.062795	6.116231	6.078651	5.912895	5.966195	6.017273	6.06031	6.047402	6.03922
PRTN3	6.122152	6.074701	6.073447	6.207544	6.24459	6.187748	6.160366	6.163439	6.084269	6.11872
AKAP3	6.562674	6.616427	6.505853	6.628153	6.577936	6.535197	6.579486	6.621522	6.572894	6.608367
UCP3	6.249905	6.240071	6.176934	6.221226	6.713477	6.278451	6.202146	6.321513	6.256534	6.103691
SH2D2A	7.381116	6.909117	7.69825	7.378694	7.784717	7.699399	7.398045	7.292298	8.378636	7.0453
CCL16	6.29083	6.180135	6.438621	6.208997	6.487127	6.301766	6.309967	6.265413	6.387464	6.269223
DEFB4A	7.614107	6.784348	7.47728	6.980234	7.173366	7.229536	7.442436	7.027929	7.044907	9.177951
NTSR1	6.743685	6.647628	6.686796	6.683321	6.863624	6.718564	6.687263	6.80126	6.764802	6.704224
TEX28	6.492324	6.210519	6.520741	6.21864	6.674887	6.281419	6.336797	6.207431	6.577567	6.400306
KCNS1	6.684612	6.608877	6.842626	6.923286	6.900622	6.800306	6.758225	6.674311	7.031538	6.536452
ATP12A	6.540301	6.474672	6.670125	6.486797	6.613431	6.448419	6.628095	7.002705	6.545806	7.303876
HTR1D	6.19489	6.034535	6.181345	6.011399	5.937298	6.185334	6.064076	6.05492	6.280058	6.111152
BRS3	6.217055	6.376658	6.160228	6.127008	6.223409	6.191833	6.211702	6.297774	6.205896	6.13884
IL15RA	8.298274	7.499984	8.720444	8.739691	8.64158	8.295984	8.183116	7.849091	9.062072	7.641015
VENTX	6.752897	6.474107	6.961619	6.693577	6.844015	6.551868	6.625236	6.655336	6.699086	6.70159
PPP1R2P9	6.466464	6.324733	6.519566	6.546018	6.597234	6.4592	6.461133	6.488219	6.566164	6.395612
TREH	6.038836	6.093716	6.138513	6.129421	6.068201	6.037472	6.101251	6.083058	6.197849	6.004868
ALOX12B	6.260416	6.210248	6.279909	6.59085	6.283534	6.300168	6.264558	7.255163	6.497585	6.327383
RHBDL1	6.478111	6.307092	6.270884	6.296997	6.135968	6.258115	6.199389	6.314051	6.510141	6.126298
PGLYRP1	7.026107	6.897454	7.117257	6.987539	7.245234	6.798081	6.904797	6.882118	7.10304	6.915891
TFDP3	6.298981	6.483578	6.363457	6.487435	6.746952	6.449222	6.588064	6.484752	6.544264	6.497013
CYP7B1	6.415144	5.873894	6.186133	6.223832	5.887991	6.070801	5.966026	6.123629	6.046172	6.171829
GP1BA	6.813629	6.703658	6.828655	6.885462	6.808354	6.84415	6.868327	6.856994	7.006044	6.679672
HCRTR2	6.095817	6.084324	6.077642	6.076466	5.999442	6.106434	6.049791	6.092942	6.070672	6.057093
ZNF137P	6.821422	7.156697	6.492858	6.614073	6.350931	6.86296	6.622375	6.347832	6.607679	6.594794
BTN1A1	6.414731	6.274585	6.436783	6.207455	6.492894	6.277548	6.378613	6.310658	6.308871	6.308692
ALG3	8.396356	8.366011	8.425177	7.68189	7.840356	8.079939	8.970294	8.599613	8.9244	8.050811
BFSP2	6.372525	6.306193	6.518059	6.251172	6.594166	6.178262	6.320537	6.167446	6.53574	6.171442
NPY5R	6.391162	6.357411	6.438173	6.298903	6.394025	6.390818	6.382479	6.412109	6.39326	6.25519
ZNF132	5.976847	6.01742	6.035442	6.149405	5.983418	6.184206	5.943277	5.88801	5.90624	5.982359
IRS4	6.384658	6.31608	6.65423	6.361042	6.484513	6.44589	6.415688	6.518591	6.464713	6.337717
HTR1E	6.394548	6.571132	6.363974	6.438697	6.865923	6.556335	6.610228	6.491035	6.550459	6.334164
CYP7A1	5.752911	5.964376	5.781779	6.032104	5.788747	6.047076	5.836921	5.877404	5.823424	5.872872
SLC22A14	7.534126	7.345076	7.628795	7.11547	7.731865	7.20503	7.476848	7.268957	7.895744	7.312192
LECT2	6.098977	6.081478	6.003036	5.881034	6.069233	6.021933	5.977199	5.886026	5.911752	6.01716
CELP	6.507509	6.422579	6.644448	6.429606	6.301555	6.347064	6.5233	6.462145	6.432842	6.293954
SCN5A	6.68523	6.438287	6.662659	6.565922	6.637382	6.745925	6.797166	6.726602	6.72838	6.595536
ZNF177	7.01251	7.202784	6.77846	7.278938	6.547094	6.447068	6.433762	6.582196	6.651024	7.477411
COLEC10	6.594825	6.513483	6.62189	6.466542	6.506041	6.425197	6.417043	6.505231	6.423567	6.470705
CA5A	6.353798	6.444174	6.457847	6.362156	6.30479	6.444832	6.430072	6.387215	6.67509	6.318697
MYF5	6.050649	5.917058	6.210227	5.963392	5.913695	6.107288	6.075269	6.026795	6.124094	5.975317
TNFSF4	7.02409	7.471086	7.076688	7.468919	6.944983	6.987229	7.594244	7.52004	7.305473	7.765852
ACR	6.499221	6.405797	6.746767	6.465317	6.486439	6.350551	6.534662	6.308689	6.630664	6.420192
SLC22A2	6.562361	6.309502	6.546705	6.496263	6.841184	6.424869	6.493248	6.253931	6.694947	6.359145
BEST2	6.396999	6.191039	6.497521	6.100043	6.72559	6.165496	6.215688	6.114732	6.377603	6.285331
IL10	6.499016	6.272332	6.483689	6.714082	6.846153	6.358288	6.446569	6.267908	6.489496	6.479513
KIAA0894	8.736323	8.33086	8.555163	8.383887	8.912714	8.344729	8.218451	8.391267	8.437819	8.642828
SNUPN	8.919464	8.950338	9.274515	8.933325	8.273229	8.468815	8.639532	8.254933	8.287008	8.488649
SMR3B	5.995257	5.842353	6.080709	5.773607	6.012067	5.936945	5.982473	5.963769	5.897592	5.96917
CSF3	6.905056	6.526042	7.653028	6.589109	6.808021	7.720843	6.541341	6.597426	7.019775	6.680294
NR2E1	5.930917	6.187467	6.052577	5.902699	6.033899	6.087371	6.030267	5.966099	6.06321	6.005888
SLC22A13	6.49605	6.526459	6.416976	6.516292	6.230082	6.426414	6.46319	6.556624	6.575559	6.490315
CCR9	6.238601	6.336198	6.284216	6.259233	6.129864	6.154302	6.25579	6.219841	6.193887	6.255428
MGAT4C	5.753213	6.228091	5.774798	5.780711	5.868789	6.455056	5.839741	5.942052	5.672687	6.572775
POU6F2	6.672872	6.359405	6.160289	6.012856	6.023583	5.943187	6.484254	6.334412	6.268422	6.423613
NKX2-8	6.596773	6.4314	6.50319	6.80258	6.588864	6.569796	6.519519	6.623816	6.854454	6.475607
P2RY1	6.245094	8.205056	6.729055	6.33732	6.084135	6.382362	7.585452	9.265814	6.287855	8.500598
LY6G6D	6.636605	6.511704	6.79077	6.629679	6.689431	6.655258	6.644781	6.829319	6.550719	6.584942
RHPN1-AS1	6.905	6.71648	6.711818	7.226978	6.70854	6.884859	6.894351	6.818313	7.007825	6.799777
GZMM	6.358229	6.442619	6.373701	6.537978	7.151427	6.402275	6.422917	6.410971	6.475091	6.18343
GLRA2	6.327792	6.361126	6.355791	6.427577	6.412623	6.428183	6.36554	6.333544	6.477255	6.365293
LOC100127886	5.973894	5.856704	5.913982	5.872259	5.961748	5.741806	5.893103	5.796078	5.93015	5.759204
SFRP5	6.474782	6.305215	6.520972	6.506608	6.541089	6.362782	6.197281	6.354102	6.41074	6.189045
PIR	8.875139	10.559317	8.221931	9.195639	8.144749	7.475825	9.175084	9.652035	9.08705	8.974071
MLN	6.616	6.630515	6.795249	6.685375	6.936363	6.60037	6.671569	6.709133	6.830414	6.718408
FABP2	6.099483	6.028556	6.042887	6.074543	6.056698	6.133938	5.923608	5.983859	5.978716	5.991905
LOC100507630	6.474721	6.176354	6.158047	6.282962	6.793304	6.246401	6.326017	6.311993	6.508571	6.247603
PRO2958	6.039818	6.085106	6.058921	5.972633	5.844221	5.90201	6.094794	6.024354	6.009061	5.946724
MEIS2	8.854791	9.548646	8.866428	8.445922	8.835648	7.885712	7.815774	8.024949	8.578001	8.868379
TP53TG5	6.800755	6.462399	6.815444	6.601924	6.693783	6.681655	6.715835	6.751802	6.785861	6.648253
RPS2P45	6.204281	6.02702	6.063832	5.970575	6.206084	6.12936	6.248599	6.153721	6.133892	6.197477
TUBA4B	6.80863	6.809565	7.480628	6.830483	7.139972	7.080533	6.896678	6.934739	6.818746	6.956981
ZNF76	7.935393	7.720048	7.65209	7.950338	7.746372	7.916855	7.835711	7.543131	7.968754	7.476629
CASP5	6.825261	6.371908	6.619771	6.878768	6.960612	6.636093	6.882563	6.610017	6.714838	6.480876
GUCA2B	6.465511	6.45877	6.478238	6.312904	6.643454	6.46093	6.592962	6.527051	6.663748	6.428426
TCP10	6.363312	6.103401	6.430216	6.274437	6.204813	6.247854	6.375649	6.315076	6.564229	6.260164
CA7	6.8637	6.637558	6.757359	6.740281	6.939576	6.693952	6.827351	6.785736	6.957524	6.843868
PRKG2	6.137741	6.399348	6.429037	6.141334	6.461313	6.184731	6.69248	6.385759	6.375152	6.673156
LAIR2	6.677831	6.355978	6.913578	7.33176	6.417058	6.715681	6.6713	6.569053	6.942286	6.517213
BDKRB1	6.667607	6.577155	7.669223	6.389568	6.553389	6.814931	6.83766	6.546433	6.673816	6.96322
ZNF189	8.625893	9.386639	8.354673	8.762665	8.500142	8.235944	8.720246	9.273357	8.005475	8.722762
CHRNB4	6.112912	6.095763	6.133948	6.032488	6.069005	6.053708	6.130827	6.019555	6.202071	6.188563
C6orf10	5.753943	6.343707	5.903524	5.806597	5.716705	5.777997	5.852181	6.343638	5.897535	5.858875
GIPC1	7.953144	8.321087	8.13969	7.900263	7.310103	8.462365	8.559115	8.422913	8.171906	7.975707
DEFA5	6.42541	6.236569	6.341393	6.305029	6.405078	6.337177	6.40854	6.396972	6.307797	6.477942
CRYGC	6.61644	6.359071	6.609131	6.581418	6.473218	6.410964	6.501039	6.521264	6.538775	6.481388
CRYGD	6.740384	6.527966	6.674466	6.581858	6.88998	6.529455	6.519971	6.474676	6.751447	6.599535
CCL1	6.458062	6.575289	6.521245	6.47352	6.541323	6.47516	6.579291	6.681886	6.62808	6.440428
MAGEB1	6.190236	6.316512	6.834262	6.324961	6.360995	7.467933	6.359566	6.29209	6.480173	6.310015
ADH6	6.026022	6.064214	6.014226	6.098849	5.978603	6.160533	6.200385	6.096553	6.082972	6.05686
PITX2	5.625453	7.562659	6.001906	5.796074	5.613886	5.895656	7.187142	6.154541	5.74852	7.921532
ASIC3	6.163944	6.065239	5.936183	6.04582	5.951194	5.955811	5.968032	6.104956	5.99283	5.974829
CHRNA6	6.411577	6.145396	6.439275	6.140678	6.325403	6.310391	6.468156	6.350033	6.945934	6.299842
SHOX	6.460864	6.372822	6.698162	6.461675	6.800251	6.46067	6.642339	6.520082	6.845804	6.529604
GOLGA6A	6.520053	6.557447	6.384435	6.509641	6.27093	6.51055	6.633337	6.538282	6.34924	6.436054
OXT	6.833805	6.718545	7.080015	6.849195	6.966681	6.854219	6.901342	6.684513	6.962551	6.73513
MAGEB3	5.988554	5.913861	6.022182	5.87512	6.008653	5.948996	5.919021	5.889384	5.971953	6.033278
PIN1P1	6.804724	6.550335	6.76553	6.524026	6.794824	6.637131	6.692605	6.569223	6.798398	6.762632
ABCD2	5.783941	5.836846	5.745338	6.025374	5.995482	5.777711	5.906413	5.738671	5.776734	5.724533
LPA	5.836053	5.87948	5.850825	5.898185	5.995832	5.891008	6.063782	5.889048	5.819654	6.01271
RPL36AL	11.487895	11.576137	11.593131	12.387962	11.928276	11.678262	11.874194	11.417775	11.360827	11.33467
CRYGA	6.425671	6.394578	6.468425	6.35978	6.337023	6.398366	6.30162	6.266496	6.404944	6.385537
ADRA1B	6.437391	6.508135	6.246716	6.473724	6.68815	6.499362	6.53674	6.498297	6.72409	6.360127
ABCG4	6.346748	6.17431	6.417805	6.303823	6.096547	6.218928	6.3303	6.321609	6.435698	6.160983
XRCC2	7.325585	7.590365	6.919639	7.518914	7.177112	7.583208	7.255111	7.726325	7.563127	7.597969
MMP20	5.971126	5.826938	6.016515	6.00636	5.848943	5.933954	5.988743	5.90339	6.707571	5.868139
SULT1B1	6.638213	6.505524	6.724806	6.804421	6.797535	6.715967	6.669698	6.962989	6.728691	6.700484
TMPRSS11D	7.271115	7.94291	8.389863	7.257424	7.349048	7.305313	10.342887	12.154279	7.353393	8.945873
ARHGAP12	7.833683	7.789766	7.423753	8.615152	7.540207	7.713127	8.39897	8.060076	7.303562	7.698232
HIST1H2BL	6.282827	6.236782	6.468372	6.282503	6.239262	6.419196	6.275891	6.345466	6.56268	6.290794
WNT8B	6.447961	6.357875	6.564054	6.430249	6.462725	6.459918	6.455081	6.467236	6.798466	6.434977
CAMK2A	6.152125	6.026115	6.323261	6.184615	6.100371	6.255629	6.152299	6.258432	6.375511	6.016421
C16orf3	6.662902	6.665086	6.621949	6.638985	6.789033	6.741934	6.8208	6.642294	6.578251	6.667562
BCS1L	8.083195	8.310179	8.013671	8.089825	7.671186	8.355663	8.230156	8.306	8.518495	7.933352
HCRTR1	6.116741	5.93557	6.206846	6.159389	6.263262	6.085502	6.023586	6.064101	6.108547	6.137805
PEMT	7.542243	7.910031	7.641361	7.507608	7.419599	7.057411	7.218088	7.471095	8.037634	7.44509
RPGR	6.853488	7.138986	6.94118	6.914553	7.179338	6.956552	6.882477	7.226007	6.999892	6.663753
PDCD1	7.012921	6.699687	6.800682	6.861354	7.214278	6.781107	6.896754	6.785029	7.05517	6.737834
KCNH1	6.086821	6.124336	6.116568	6.215136	6.043995	6.057023	6.137696	6.122368	6.243745	6.078546
SERPINI2	6.192845	6.211422	6.121332	6.177019	6.773681	6.127772	6.216062	6.167438	6.163514	6.095982
FZD9	6.487881	6.536982	6.763122	6.403605	6.695308	6.511753	6.561907	6.650749	6.712478	6.565872
NTN3	6.521072	6.478764	6.467331	6.588014	6.611491	6.37271	6.480457	6.514655	6.54544	6.487834
TNFRSF13B	6.700066	6.609318	6.70857	6.702523	6.840241	6.716423	6.741414	6.69903	6.777223	6.630917
HCRT	6.516013	6.452928	6.59285	6.346801	6.203865	6.382659	6.415562	6.465591	6.612708	6.344196
TNFRSF1A	9.408787	8.519685	9.235862	8.644806	8.444671	9.248595	9.453331	9.008118	9.196786	9.373036
CDY1	5.89423	5.812932	5.805812	5.908664	6.08564	5.889758	5.924309	5.80913	6.079751	5.960968
GPR171	6.98316	6.513457	7.488147	8.01849	8.491039	6.960738	7.531977	7.133209	6.813048	6.090701
FOXD2	6.491354	6.209071	6.30962	6.101614	6.042957	6.06073	6.222374	6.19689	6.204005	6.08958
GAGE3	6.115908	5.781081	6.250531	10.92655	5.847088	6.08829	5.759723	5.950743	5.89203	5.865062
ADAM2	5.666832	5.684349	5.753159	7.937221	5.647464	5.82146	5.661686	5.638192	6.285596	5.816022
KRT83	6.957669	6.534416	6.887239	6.5833	6.957817	6.706285	6.752619	6.65847	6.937735	6.754543
KRT85	6.807166	6.908582	6.785139	6.817434	6.968623	6.803204	6.90477	6.790182	6.879052	7.042866
NPHS1	6.105387	6.222137	6.377468	6.362949	6.082317	6.28065	6.219287	6.267729	6.138267	6.135862
CRYBB3	6.531389	6.552749	6.563321	6.582318	6.986476	6.359495	6.705281	6.550846	6.628566	6.404921
ALX3	6.666704	6.574167	6.816071	6.785106	6.840233	6.7366	6.627101	6.710477	6.766435	6.687963
POU3F4	6.037308	6.074876	6.101781	6.172678	6.306698	6.148162	6.144429	6.091028	6.132825	6.064862
C22orf24	6.226661	6.217755	6.577974	6.287733	6.491563	6.231555	6.30778	6.318783	6.554392	6.240572
NINL	7.909626	8.811446	7.403876	8.308175	7.879802	8.194573	8.228975	7.389559	8.227094	8.173082
USH2A	5.855605	5.7975	5.873492	5.6979	5.793345	5.787081	5.698644	5.683358	5.801438	5.883933
SEC13	9.970198	10.492247	10.510701	11.059419	10.027876	10.116402	10.244057	10.067346	10.72279	9.82509
LCE2B	6.16895	6.300472	6.315516	6.182114	6.244085	6.289675	6.189506	6.210574	6.312727	6.287455
SERPINH1	9.9756	8.789989	10.850444	9.781257	9.332268	9.737963	8.955763	8.934918	9.669687	10.66086
CRYGB	6.54126	6.500435	6.584089	6.426749	6.76717	6.41929	6.590022	6.558074	6.685801	6.433907
KRT38	6.141478	6.297224	6.470539	6.216597	6.289595	6.226352	6.280717	6.19684	6.333133	6.229762
CYP2A7	6.565968	6.388248	6.568528	6.305745	6.488728	6.321014	6.564422	6.417007	6.521339	6.444183
LOR	6.379429	6.314068	6.376034	6.162469	6.224205	6.358673	6.3107	6.280568	6.375631	6.405786
BTBD2	6.979491	7.060302	6.99663	6.97182	7.116941	7.046626	6.971834	7.086793	7.542655	6.88218
KLRC3	6.163838	6.001552	6.148031	6.145764	6.157181	6.15208	6.080927	6.121746	6.158393	5.941414
SPAST	6.876174	8.786641	6.713118	7.42926	6.69021	7.028953	7.704108	8.367992	7.001535	7.268345
POU4F2	6.051541	6.20321	6.086662	6.129413	6.094304	6.182821	6.143724	6.099709	5.977762	6.136593
MUTYH	7.599916	8.336623	7.598595	8.100122	7.439164	7.555648	7.943854	7.601799	8.628709	7.302176
CDH9	6.092145	6.10194	6.174056	5.947715	6.187451	6.124055	6.148877	6.036777	6.023925	6.1944
LAX1	7.517029	7.608779	8.042092	8.640138	9.561981	7.387626	8.691489	7.520147	8.389474	6.920803
NCKAP1	10.944146	11.393061	10.241589	11.181932	10.026298	11.574163	11.391666	11.195972	10.438618	11.358755
PRO1880	6.471829	6.512856	6.607669	6.592092	6.629288	6.513967	6.507305	6.598186	6.733567	6.555933
CABP2	6.441581	6.349087	6.464403	6.37011	6.456131	6.488501	6.595294	6.456952	6.675758	6.297464
ZNF304	7.715807	7.52122	6.762876	7.480279	7.244499	7.598997	7.507127	7.437688	7.234181	7.35287
ZFP2	6.420194	6.289107	6.292488	6.488806	6.677076	6.219471	6.34894	6.219519	6.261428	6.353759
S100A5	6.639601	6.417532	6.503217	6.550538	6.621613	6.503247	6.537381	6.616283	6.405739	6.512773
SLC5A2	7.080821	6.818692	7.348333	6.808768	7.088386	6.89502	6.953704	6.791721	7.086348	6.875877
MGC4859	5.882519	5.827268	5.962874	5.830422	6.04293	6.097676	5.863178	5.819118	5.905506	6.080475
REG1P	6.306398	6.198428	6.412433	6.283064	6.628773	6.285767	6.286958	6.317429	6.557049	6.387063
CYLC2	6.103109	6.071148	6.18776	6.060574	5.994555	6.152235	6.113158	6.20678	6.135173	6.015245
KRT33B	6.66706	6.662556	6.876347	6.666507	6.857058	6.721773	6.623466	6.698738	6.621302	6.80042
OPRD1	6.362163	6.223329	6.401224	6.319345	6.587403	6.286324	6.348802	6.29	6.467792	6.310237
LRP2BP	6.361787	6.157907	6.382946	6.46708	6.359066	6.389561	6.21813	6.222102	6.275406	6.112794
CRISP3	5.853396	5.844313	5.913483	5.85086	5.892714	5.930654	5.80775	5.818841	5.822539	5.682673
CSN3	6.182085	5.922465	6.155084	5.940672	6.27232	5.996421	5.922111	5.910519	7.162079	6.026491
